"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1775469186116170234","Wed Apr 03 10:23:35 +0000 2024","2","YA ALLAH INI BENERAN AKU JADI DIPO MUDA?!! alhamdulillah ya allah:(( oh yaa yang sekolahnya kurikulum merdeka (kurmer) dan pas kemaren snbp merah coba di cek lagi ya sekarangg! #snbp #kurmer #kurikulummerdeka https://t.co/S52Y84h2Dx","1775469186116170234","https://pbs.twimg.com/media/GKO7BW5aMAAAoom.jpg","","in","","1","2","0","https://twitter.com/binkshere/status/1775469186116170234","1558411212018569217","binkshere"
"1777197767494123903","Mon Apr 08 04:52:21 +0000 2024","7","Ditjen PDM kembali menerbitkan Nawala PDM yang dikemas secara ringkas dengan tampilan menarik. Nawala PDM mengangkat beberapa tema mulai dari Rapor Pendidikan LDP hingga Kurikulum Merdeka dari sudut pandang penerima manfaat. Yuk segera unduh di tautan https://t.co/0y2RNRpJqp https://t.co/PE8VlNfd7U","1777197767494123903","https://pbs.twimg.com/media/GKnf81Xb0AAONGX.jpg","","in","Jakarta Capital Region","0","1","2","https://twitter.com/PAUDDikdasmen/status/1777197767494123903","809758186479566848","PAUDDikdasmen"
"1778086170016293241","Wed Apr 10 15:42:32 +0000 2024","0","Antara Gerakan Pramuka dan Penerapan Kurikulum Merdeka di Sekolah: Sebuah Catatan Kontekstual https://t.co/iviRYpFlbg","1778086170016293241","","","in","Indonesia","0","0","1","https://twitter.com/kompasiana/status/1778086170016293241","23786106","kompasiana"
"1777235378522800145","Tue Apr 09 05:34:46 +0000 2024","0","@Muh_musa1209 @windyeast_ @rzlhmdfz @ivanssnto_ apakah ini benar?? https://t.co/F9GIwfl7Ck","1777570832103182406","","Muh_musa1209","in","SOC","0","0","0","https://twitter.com/bocahdolan9/status/1777570832103182406","855377591061983232","bocahdolan9"
"1776468111841173728","Sat Apr 06 04:32:57 +0000 2024","6","Oh iya. Space kultus itu kayak satu program kelas merdeka (Kurikulum 2013 yang janjikan siswanga merdeka belajar) yang gw impikan. Lu bebas belajar lu bebas eksplor. Even this class where the participant free to speak. Iya itu terwujud sekarang. Semalem gw bug di encourgae.. https://t.co/1BsMzoIUP6","1776468111841173728","https://pbs.twimg.com/media/GKdIVWmakAAcacL.jpg","","in","Kota Bandung, Jawa Barat","2","2","0","https://twitter.com/UrTrustedFirms/status/1776468111841173728","1714765437739945984","UrTrustedFirms"
"1776921157108957505","Sun Apr 07 10:33:12 +0000 2024","2","Kurikulum merdeka resmi menjadi kurikulum nasional pada 26 Maret 2024 menandai langkah besar dalam Pendidikan di Indonesia. Apakah benar Kurikulum Merdeka menjadi solusi bagi Pendidikan Indonesia atau lagi dan lagi hanya berganti nama saja? https://t.co/VcbWZmxhB4","1776921157108957505","","","in","Ciampea - Bogor","1","0","1","https://twitter.com/fikri_abdillah/status/1776921157108957505","278934280","fikri_abdillah"
"1778380920577515531","Thu Apr 11 11:54:02 +0000 2024","4","@_4iii_Na_T3H5h kurikulum merdeka itu krg tepat di negri kita guru tersibukkan dgn perangkat pembelajaran untuk ngajar kemana2 bawa laptop tentu tgs mendidik anak2 agak terbengkalai","1778391051646169370","","_4iii_Na_T3H5h","in","","0","2","0","https://twitter.com/J_D3pp/status/1778391051646169370","1765684982067118080","J_D3pp"
"1778277061700079653","Thu Apr 11 04:21:04 +0000 2024","1","20 Persen Sekolah Belum Menerapkan Kurikulum Merdeka Kemendikbudristek Lakukan Ini https://t.co/EFA2VIn7Q0 #TempoNasional","1778277061700079653","","","in","Indonesia","0","0","0","https://twitter.com/tempodotco/status/1778277061700079653","18129942","tempodotco"
"1777334274527797274","Mon Apr 08 13:54:46 +0000 2024","0","berita selengkapnya di : https://t.co/I36Uk8k71h . . #parboaboa #parboaboanews #kurikulummerdeka #kemendikbud #tutwurihandayani https://t.co/hrLAp4b8eT","1777334274527797274","https://pbs.twimg.com/media/GKpb6a2agAAG7xD.jpg","","in","Pematang Siantar, Indonesia","0","0","1","https://twitter.com/parboaboa/status/1777334274527797274","1403262851142230017","parboaboa"
"1775769317508038752","Thu Apr 04 06:18:23 +0000 2024","0","Kemendikbud Tegaskan Tidak Ada Penghapusan Pramuka dari Kurikulum Merdeka https://t.co/8DDwDPSMkq","1775769866727002344","","radikfm_ums","in","Lantai 2 Gedung J FKI UMS","0","8","0","https://twitter.com/radikfm_ums/status/1775769866727002344","274500698","radikfm_ums"
